ID,COLL_NOM,COLL_INSEE,ARR_DATE,ARR_REF,ARR_OBJET,ARR_CONSIDERANT,ARR_URL,REGL_ARTICLE,REGL_SOUS_ARTICLE,REGL_MODALITE,VEH_TYPES,VEH_TONNAGE_MIN,VEH_TONNAGE_MAX,VEH_LONG,VEH_LARG,VEH_HAUT,VEH_USAGES,VEH_MOTORS,VEH_CQAS,PERIODE_JH,PERIODE_DEBUT,PERIODE_FIN,EMPRISE_DESIGNATION,EMPRISE_DEBUT,GEOM_DEBUT,EMPRISE_FIN,GEOM_FIN,EMPRISE_SENS,INTERV_DUREE,INTERV_HMAX,GEOM_WKT,GEOM_SOURCE,REGL_MOTIF,PERIODE_JH_STRING
81,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-3-3,Interdit,Tous véhicules,,9,,,,,,,"Mo-Sa 11:00-06:00; Su,PH 10:00-06:00 ",1er Avril,Fin des vacances de la Toussaint,Rue Belloy,,,,,,,,,,,"du lundi au samedi de 11h à 6h le lendemain matin.
Les dimanches et jours fériés, la circulation des véhicules à moteur est interdite de 10h00 à 06h00 le lendemain matin, sauf dérogations prévues à l'article 9-3-4."
82,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-3-3,Interdit,Tous véhicules,,9,,,,,,,"Mo-Sa 11:00-06:00; Su,PH 10:00-06:00 ",1er Avril,Fin des vacances de la Toussaint,Rue Thiers,,,,,,,,,,,"du lundi au samedi de 11h à 6h le lendemain matin.
Les dimanches et jours fériés, la circulation des véhicules à moteur est interdite de 10h00 à 06h00 le lendemain matin, sauf dérogations prévues à l'article 9-3-4."
83,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-3-3,Interdit,Tous véhicules,,9,,,,,,,"Mo-Sa 11:00-06:00; Su,PH 10:00-06:00 ",1er Avril,Fin des vacances de la Toussaint,Rue Séverin Icard,,,,,,,,,,,"du lundi au samedi de 11h à 6h le lendemain matin.
Les dimanches et jours fériés, la circulation des véhicules à moteur est interdite de 10h00 à 06h00 le lendemain matin, sauf dérogations prévues à l'article 9-3-4."
84,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-3-3,Interdit,Tous véhicules,,9,,,,,,,"Mo-Sa 11:00-06:00; Su,PH 10:00-06:00 ",1er Avril,Fin des vacances de la Toussaint,Rue Simon,,,,,,,,,,,"du lundi au samedi de 11h à 6h le lendemain matin.
Les dimanches et jours fériés, la circulation des véhicules à moteur est interdite de 10h00 à 06h00 le lendemain matin, sauf dérogations prévues à l'article 9-3-4."
85,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-3-3,Interdit,Tous véhicules,,9,,,,,,,"Mo-Sa 11:00-06:00; Su,PH 10:00-06:00 ",1er Avril,Fin des vacances de la Toussaint,Rue Vidal,,,,,,,,,,,"du lundi au samedi de 11h à 6h le lendemain matin.
Les dimanches et jours fériés, la circulation des véhicules à moteur est interdite de 10h00 à 06h00 le lendemain matin, sauf dérogations prévues à l'article 9-3-4."
86,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-4-1,Interdit,Tous véhicules,,9,,,,,,,"We,Fr 06:00+ ",,,Rue Alexandre Gervais,,,,,,,,,,Marché paysan,"Le marché s'organise tous les mercredis et vendredis de 05h45 à 14h00, la circulation sur les places et les rues, cités dans l'article ci-après du présent Arrêté, est interdite dans les lieux suivants à partir de 6h"
87,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-4-1,Interdit,Tous véhicules,,9,,,,,,,"We,Fr 06:00+ ",,,Rue Michel Blanc,,,,,,,,,,Marché paysan,"Le marché s'organise tous les mercredis et vendredis de 05h45 à 14h00, la circulation sur les places et les rues, cités dans l'article ci-après du présent Arrêté, est interdite dans les lieux suivants à partir de 6h"
88,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-4-1,Interdit,Tous véhicules,,9,,,,,,,"We,Fr 11:00-14h30 ",1er Avril,Fin des vacances de la Toussaint,Rue Victor Hugo,,,,,,,,,,Marché paysan,"Rue Victor Hugo pendant la période estivale, de 11h00 à 14h30, seuls les ayants droits pourront y circuler."
89,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 2 : circulation,Article 9-4-1,Interdit,Tous véhicules,,9,,,,,,,"Sa 07:00-07:30, 13:00-13:30 ",,,Place de la République,,,,,,,,,,Marché paysan,la circulation sur la place de la République est interdite entre 7h et 7h30 (arrivée des producteurs) et entre 13h et 13h30 (départ des producteurs)
90,Commune de Cassis,13022,2019-06-25,511.2019,Règlement général de circulation et de stationnement,"Considérant qu'il importe d'assurer le bon ordre et la sécurité de la circulation urbaine rendue de plus en plus difficile et dangereuse en raison de l'accroissement du nombre de véhicules, de leur vitesse et de leur encombrement, Considérant notamment l'étroitesse de certaines voies de circulation permettant l'accès au centre ancien et à la Presqu'île, Considérant l'importante fréquentation piétonne dans le centre ancien du village, constitué pour partie de ruelles étroites et pour partie de rues commerçantes ou de quais dépourvus de trottoirs et dont les caractéristiques sont peu propices au côtoiement de la circulation automobile et de la circulation des piétons, Considérant la nécessité d'assurer la tranquillité publique et le caractère gênant, tant pour les riverains que pour les passants, d'une circulation automobile intense ou nocturne dans ledit périmètre, Considérant la nécessité de prévoir un dispositif dérogatoire applicable aux riverains, commerçants et habitants du périmètre du Centre-ville, aux véhicules affectés aux besoins d'un service public pour les besoins exclusifs de ce service, ainsi qu'aux véhicules de transport de fonds, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 30, Considérant qu'il convient de constater l'aménagement cohérent et la mise en place de la signalisation des zones 20, zones de rencontre, Considérant les encombrements imputables au stationnement des véhicules encombrants sur les emplacements inadaptés à leur gabarit et les risques découlant pour la sécurité des autres usagers des voies publiques, en particulier des piétons, Considérant qu'il est en outre nécessaire de préserver une largeur de voie suffisante pour permettre la circulation des véhicules de transport en commun, de livraisons, de services publics et d'activités professionnelles, Considérant la nécessité d'assurer la sûreté et la commodité du passage des véhicules de secours et de police en ces lieux, Considérant qu'il convient de préserver notre environnement de toute pollution atmosphérique, notamment par la protection de la couche d'ozone en période de fortes chaleurs, Considérant qu'il est nécessaire d'assurer la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis,Considérant qu'il est nécessaire de réunir en un texte unique, les dispositions touchant à la circulation, la sécurité, la salubrité, le bon ordre et la tranquillité sur le territoire de la commune de Cassis, Considérant qu'il convient de réglementer la circulation sur des voies communales non concernées par le précédent arrêté n°876.2014 du 9 octobre 2014 portant règlement général de circulation et de stationnement et ce en vue d'assurer le bon ordre et la sécurité de la circulation et la tranquillité publique tant des riverains que des usagers de ces voies, Considérant qu'il convient en conséquence d'abroger le précédent arrêté et de le remplacer par le présent arrêté afin de le compléter.",,Titre 3 : stationnement,Article 2-1,Autorise,Tous véhicules,9,,,,,Véhicules de livraison,,,Mo-Su 06:00-07:00 ,,,"SPAR, rue de l’Arène",,,,,,,,,,Contraintes économiques,de 06h00 à 10h00 tous les jours et jours fériés.
